,CO1 Comdty,CO2 Comdty,CO3 Comdty,CO4 Comdty,PVMMDS12 Index,PVMMDS23 Index,PVMMD2M3 Index,PVMMD3M4 Index,PVMMDBSP Index,DKI1 Comdty,DKI2 Comdty,DKI3 Comdty,DKI4 Comdty,QSA1 Comdty,QSA2 Comdty,QSA3 Comdty,QSA4 Comdty,QS1 Comdty,QS2 Comdty,QS3 Comdty,QS4 Comdty,PVMPGEW1 Index,PVMPGDM1 Index,PVMPGDM2 Index,PVMPGDM3 Index,PVMPGDM4 Index,PVMPSO1M Index,PVMPSO2M Index,PVMPSO3M Index,PVMPSO4M Index,CUCNST Index,CUAPST Index,SKOVCRST Index,DARATOTL Index,DOESCRLS Index,DOEASCRD Index,DOESCRUD Index,DOESCROK Index,JPIVCRUD Index,CNIGCRST Index,DSCNST Index,RUSDDWI Index,DOESDL15 Index,SKOVDIST Index,CHCM159 Index,DSS4ST Index,EUO6CS27 Index,ESTAGEEU Index,EUO6CH27 Index,CHCM156 Index,PLJI1067 Index,PLJI1023 Index,ICCBBOIN Index,ICFUBOIN Index,ICFUBMTL Index,ICCBBMTL Index,ICCBBNRS Index,ICFUBMTD Index,ICCBBMTS Index,ICCBBNRN Index,ICFUBPTL Index,ICCBBPTL Index,ICCBBPTS Index,ICFUBSTL Index,ICCBBMTD Index,ICCBBNRL Index,ICCBBOTD Index,ICCBBOTL Index,ICCBBOTS Index,ICCBBSTD Index,ICCBBSTL Index,ICCBBSTS Index,ICCBBTTR Index,ICFUBMTS Index,ICFUBNRL Index,ICFUBNRN Index,ICFUBNRS Index,ICCBAMMN Index,ICFUAMMN Index,ICFUAMML Index,ICCBAMML Index,ICFUAPML Index,ICCBAORN Index,ICFUAMMS Index,ICCBAMMS Index,ICFUASWL Index,ICCBAOIN Index,ICFUAOIN Index,ICFUAPMN Index,ICFUAORN Index,ICFUASWN Index,ICFUASWD Index,ICCBANRN Index,ICCBAORL Index,ICFUAPMS Index,ICFUASWS Index,ICCBAPMN Index,ICCBASWN Index,ICFUAMMD Index,ICCBANRL Index,ICCBAORS Index,ICCBAPMS Index,CFCDQMMN Index,CFCDQMMS Index,CFCDQMML Index,CFCDQSWN Index,CFCDQPMN Index,CFCDPMMN Index,CFCDQPMS Index,CFCDQORN Index,CFCDQSWS Index,CFCDPSWN Index,CFCDQMMD Index,CFCDQPML Index,CFCDQORL Index,CFCDPMMS Index,CFCDPPMS Index,CFCDPMML Index,CFCDQSWL Index,CFCDPPMN Index,CFCDQMTL Index,CFCDQORS Index,CFCDPORL Index,CFCDPORS Index,CFCDQPTS Index,CFCDQSWD Index,CFCDPMMD Index,OISTCRDE Index,GBPUSD Curncy,EURUSD Curncy,JPYUSD Curncy
2018-03-12,61.69,61.82,61.93,62.07,0.08,-0.02,0.06,-0.06,1.53,60.51,60.21,60.15,60.16,,,,,577.75,567.25,567,567.25,-10.75,14.64,15.11,15.51,15.82,74.56,74.96,75.33,75.55,26.12,,52110,54982.133,,-7323,443162,38253,13764125,8.4,6.11,,110851,11677,,6515.1,48636,-1555,-1096,,,,2888948,2215066,74,78,55777,71,59,12981,105,111,132,47,82,68758,65,31,37,55,46,19,426,58,62529,11325,51204,67141,67042,84133,84133,343786,-117128,17091,16992,179101,874101,856956,-70084,-115557,116240,70248,2672,16481,413870,62861,-72003,119319,75156,31393,133609,420442,155023,77834,232857,-460612,26778,15371,522712,243752,602602,-157788,490679,549490,288046,15091,213945,30462,141990,45717,71,44294,98956,4472,66,434655,51749,2038,1.2725,1.1354,0.008799
2018-04-12,62.08,62.22,62.36,62.54,-0.09,-0.06,0.06,-0.06,1.46,61.04,60.59,60.62,60.66,,,,,587.25,576.5,576.25,576.25,-15.75,14.85,15.3,15.69,16.06,75.37,75.83,76.26,76.6,26.12,,52110,54982.133,,-7323,443162,38253,13764125,8.4,6.11,,110851,11677,,6515.1,48636,-1555,-1096,,,,2858874,2135733,67,68,57837,76,61,9077,109,113,127,47,85,66914,63,33,36,54,44,18,416,59,60188,7663,52525,40016,39916,68368,68368,329762,-107487,28452,28352,191178,852087,834962,-69283,-105961,134177,66731,1360,20229,399045,57001,-71305,137416,74902,30734,127716,405661,128313,89249,217562,-430457,20760,16462,539334,254522,574514,-153708,517497,560094,291772,16257,212589,32719,144057,51994,60,37250,89987,6573,70,458537,53960,2049,1.2719,1.1343,0.008866
2018-05-12,61.56,61.76,61.94,62.15,-0.14,-0.12,0.06,-0.06,1.52,60.45,59.94,60.09,60.23,,,,,586.75,576.75,577,577.5,-16.5,14.49,14.95,15.33,15.67,75.17,75.82,76.36,76.74,26.12,,52110,54982.133,,-7323,443162,38253,13764125,8.4,6.11,,110851,11677,,6515.1,48636,-1555,-1096,,,,2858874,2135733,67,68,57837,76,61,9077,109,113,127,47,85,66914,63,33,36,54,44,18,416,59,60188,7663,52525,40016,39916,68368,68368,329762,-107487,28452,28352,191178,852087,834962,-69283,-105961,134177,66731,1360,20229,399045,57001,-71305,137416,74902,30734,127716,405661,128313,89249,217562,-430457,20760,16462,539334,254522,574514,-153708,517497,560094,291772,16257,212589,32719,144057,51994,60,37250,89987,6573,70,458537,53960,2049,1.2734,1.1344,0.008835
2018-06-12,60.06,60.33,60.55,60.79,-0.2,-0.18,-0.18,-0.17,1.6099999999999999,59.21,58.48,58.63,58.79,,,,,556.5,548,548.5,549.25,-16.25,14.45,14.92,15.29,15.59,71.51,72.16,72.74,73.12,26.12,,52110,54982.133,,-7323,443162,38253,13764125,8.4,6.11,,110851,11677,,6515.1,48636,-1555,-1096,,,,2858874,2135733,67,68,57837,76,61,9077,109,113,127,47,85,66914,63,33,36,54,44,18,416,59,60188,7663,52525,40016,39916,68368,68368,329762,-107487,28452,28352,191178,852087,834962,-69283,-105961,134177,66731,1360,20229,399045,57001,-71305,137416,74902,30734,127716,405661,128313,89249,217562,-430457,20760,16462,539334,254522,574514,-153708,517497,560094,291772,16257,212589,32719,144057,51994,60,37250,89987,6573,70,458537,53960,2057,1.2781,1.1374,0.008875
2018-07-12,61.67,61.85,62,62.18,-0.08,-0.09,0.06,-0.06,1.79,60.2,59.67,59.74,59.84,,,,,587.25,578.25,578.5,579.5,-13.25,14.89,15.27,15.63,15.92,75.91,76.44,76.93,77.23,26.12,,52110,52899.602,,-1208,441954,39401,13764125,8.4,6.11,,109293,11677,,6515.1,48636,-1555,-1096,,,,2858874,2135733,67,68,57837,76,61,9077,109,113,127,47,85,66914,63,33,36,54,44,18,416,59,60188,7663,52525,40016,39916,68368,68368,329762,-107487,28452,28352,191178,852087,834962,-69283,-105961,134177,66731,1360,20229,399045,57001,-71305,137416,74902,30734,127716,405661,128313,89249,217562,-430457,20760,16462,539334,254522,574514,-153708,517497,560094,291772,16257,212589,32719,144057,51994,60,37250,89987,6573,70,458537,53960,2064,1.2726,1.1379,0.008874
2018-10-12,59.97,60.1,60.24,60.42,-0.06,-0.07,-0.07,-0.08,1.8399999999999999,59.01,57.99,58.07,58.15,,,,,572.25,562.75,562.75,563.5,-11.5,14.98,15.38,15.72,16.03,73.98,74.43,74.87,75.12,26.12,,52110,52899.602,,-1208,441954,39401,13764125,8.4,6.11,,109293,11677,,6515.1,48636,-1555,-1096,,,,2858874,2135733,67,68,57837,76,61,9077,109,113,127,47,85,66914,63,33,36,54,44,18,416,59,60188,7663,52525,40016,39916,68368,68368,329762,-107487,28452,28352,191178,852087,834962,-69283,-105961,134177,66731,1360,20229,399045,57001,-71305,137416,74902,30734,127716,405661,128313,89249,217562,-430457,20760,16462,539334,254522,574514,-153708,517497,560094,291772,16257,212589,32719,144057,51994,60,37250,89987,6573,70,458537,53960,2054,1.2561,1.1356,0.008823
2018-11-12,60.2,60.35,60.5,60.7,-0.01,-0.09,-0.01,-0.09,1.72,59.13,58.32,58.41,58.54,,,,,569.25,559.25,559.75,560.5,-13.5,14.53,15.11,15.49,15.82,73.36,73.98,74.49,74.79,26.12,,52110,52899.602,,-1208,441954,39401,13764125,8.4,6.11,,109293,11677,,6515.1,48636,-1555,-1096,,,,2959451,2219658,69,75,52834,72,59,16834,106,110,130,45,88,69668,61,31,35,51,43,18,417,58,62717,14181,48536,24817,24512,61295,61295,300059,-99248,36783,36478,200851,789302,778938,-78710,-97068,149033,56472,2328,21872,378769,51818,-79614,151718,60558,29478,121120,382627,119675,96232,215907,-418811,13451,12474,538913,255595,561788,-159271,526067,552364,295935,19463,206064,31937,142977,55643,64,40340,98169,7542,67,457013,55091,2051,1.2487,1.1317,0.00882
2018-12-12,60.15,60.27,60.42,60.61,0.01,-0.07,0.01,-0.07,1.6600000000000001,59.24,58.51,58.48,58.54,,,,,569.25,565,565.5,565.75,-14,14.23,14.94,15.4,15.75,74.01,74.71,75.22,75.49,26.12,,52110,52899.602,,-1208,441954,39401,13764125,8.4,6.11,,109293,11677,,6515.1,48636,-1555,-1096,,,,2959451,2219658,69,75,52834,72,59,16834,106,110,130,45,88,69668,61,31,35,51,43,18,417,58,62717,14181,48536,24817,24512,61295,61295,300059,-99248,36783,36478,200851,789302,778938,-78710,-97068,149033,56472,2328,21872,378769,51818,-79614,151718,60558,29478,121120,382627,119675,96232,215907,-418811,13451,12474,538913,255595,561788,-159271,526067,552364,295935,19463,206064,31937,142977,55643,64,40340,98169,7542,67,457013,55091,2060,1.2629000000000001,1.1369,0.008827
2018-12-13,61.45,61.58,61.74,61.94,-0.01,-0.08,0.01,-0.07,1.6400000000000001,59.91,59.84,59.85,59.93,,,,,557.5,558,558.25,558.75,-15,14.09,14.81,15.23,15.57,72.85,73.59,74.11,74.39,26.12,,52110,52899.602,,-1208,441954,39401,13764125,8.4,6.11,,109293,11677,,6515.1,48636,-1555,-1096,,,,2959451,2219658,69,75,52834,72,59,16834,106,110,130,45,88,69668,61,31,35,51,43,18,417,58,62717,14181,48536,24817,24512,61295,61295,300059,-99248,36783,36478,200851,789302,778938,-78710,-97068,149033,56472,2328,21872,378769,51818,-79614,151718,60558,29478,121120,382627,119675,96232,215907,-418811,13451,12474,538913,255595,561788,-159271,526067,552364,295935,19463,206064,31937,142977,55643,64,40340,98169,7542,67,457013,55091,2088,1.2643,1.1360999999999999,0.008803
2018-12-14,60.28,60.4,60.56,60.79,-0.01,-0.1,0.01,-0.07,1.6099999999999999,59.35,58.62,58.65,58.76,,,,,556.25,557,557.25,557.5,-14,14.15,14.75,15.15,15.46,72.92,73.55,73.99,74.27,26.12,,52110,57760.012,,-497,441457,40492,13764125,8.4,6.11,,104978,11677,,6515.1,48636,-1555,-1096,,,,2959451,2219658,69,75,52834,72,59,16834,106,110,130,45,88,69668,61,31,35,51,43,18,417,58,62717,14181,48536,24817,24512,61295,61295,300059,-99248,36783,36478,200851,789302,778938,-78710,-97068,149033,56472,2328,21872,378769,51818,-79614,151718,60558,29478,121120,382627,119675,96232,215907,-418811,13451,12474,538913,255595,561788,-159271,526067,552364,295935,19463,206064,31937,142977,55643,64,40340,98169,7542,67,457013,55091,2064,1.2583,1.1306,0.00882
2018-12-17,59.61,59.66,59.8,60.05,-0.03,-0.11,-0.03,-0.11,1.6099999999999999,59.14,57.91,57.94,58.08,,,,,550.25,550.75,551.25,551.75,-14.25,14.08,14.73,15.12,15.42,72.05,72.73,73.22,73.49,26.12,,52110,57760.012,,-497,441457,40492,13764125,8.4,6.11,,104978,11677,,6515.1,48636,-1555,-1096,,,,2959451,2219658,69,75,52834,72,59,16834,106,110,130,45,88,69668,61,31,35,51,43,18,417,58,62717,14181,48536,24817,24512,61295,61295,300059,-99248,36783,36478,200851,789302,778938,-78710,-97068,149033,56472,2328,21872,378769,51818,-79614,151718,60558,29478,121120,382627,119675,96232,215907,-418811,13451,12474,538913,255595,561788,-159271,526067,552364,295935,19463,206064,31937,142977,55643,64,40340,98169,7542,67,457013,55091,2074,1.2624,1.1348,0.008863
2018-12-18,56.26,56.23,56.38,56.63,-0.03,-0.11,-0.04,-0.1,1.78,57.91,54.5,54.57,54.69,,,,,530.25,530.5,530.75,531,-13,14.31,14.9,15.26,15.53,69.5,70.13,70.56,70.87,26.12,,52110,57760.012,,-497,441457,40492,13764125,8.4,6.11,,104978,11677,,6515.1,48636,-1555,-1096,,,,3010824,2224120,71,77,66259,77,62,11674,108,111,131,45,91,77933,62,31,36,55,42,20,424,60,70044,8500,61544,16323,16007,59044,59044,304307,-88372,43037,42721,206524,814726,803899,-87462,-85933,157716,58844,-225,24894,391769,48808,-88358,160633,70946,28151,113266,395804,100733,115975,216708,-417414,9701,15004,563232,270778,562530,-160377,516848,572933,309873,21327,183015,36331,145116,50616,58,39095,103668,12663,68,432684,54843,2063,1.2639,1.1360999999999999,0.008887
2018-12-19,57.24,57.45,57.63,57.87,-0.08,-0.13,-0.04,-0.12,1.73,58.2,55.67,55.76,55.88,,,,,538.75,538.5,538.5,538.25,-13,14.32,14.89,15.2,15.45,70.54,71.12,71.55,71.73,26.12,,52110,57760.012,,-497,441457,40492,13764125,8.4,6.11,,104978,11677,,6515.1,48636,-1555,-1096,,,,3010824,2224120,71,77,66259,77,62,11674,108,111,131,45,91,77933,62,31,36,55,42,20,424,60,70044,8500,61544,16323,16007,59044,59044,304307,-88372,43037,42721,206524,814726,803899,-87462,-85933,157716,58844,-225,24894,391769,48808,-88358,160633,70946,28151,113266,395804,100733,115975,216708,-417414,9701,15004,563232,270778,562530,-160377,516848,572933,309873,21327,183015,36331,145116,50616,58,39095,103668,12663,68,432684,54843,2038,1.2610000000000001,1.1376,0.00889
